교육청명,학교명,지역,학교유형,개설과목
서울특별시교육청,한성고등학교,서울특별시,일반고,"화학ⅡB,음악,생활과 윤리C,사회문제 탐구,진로활동,언어와 매체B-2,진로 영어A-1,화법과 작문A-1,확률과 통계A,일본어Ⅱ3-8,화학ⅠB,일본어Ⅱ,공통영어1,지구과학ⅡA,통합사회1,영어 회화A,세계지리A,확률과 통계C-2,언어와 매체B-1,영어권 문화A,고전 읽기A,동아리활동,생명과학ⅡA,생명과학ⅠA,경제B,영어 회화C,언어와 매체C,영어 독해와 작문A,자율활동,생활과 윤리B,영어 독해와 작문C,공학 일반,사회·문화B,지구과학ⅠC,생태와 환경,정보,공통수학1,물리학ⅠC,화법과 작문A-2,정치와 법B,한국사,생활과 과학,생명과학ⅡB,세계지리C,한국지리B,생명과학ⅠB,한문Ⅱ3-8,통합과학1,미적분A,진로 영어B,운동과 건강,문학,화법과 작문B,대체공휴일,윤리와 사상B,물리학ⅡB,일본어Ⅰ1-5,중국어Ⅰ2-6,생명과학ⅠC,물리학ⅡA,심화 국어,실용 국어B-2,확률과 통계B,지구과학ⅠA,체육1,공통국어1,화학ⅠC,영어권 문화B,논리학,수학Ⅰ,화법과 작문C,심화 국어A-2,시업식,미적분B,고급 수학ⅠB-2,화학ⅠA,논술,윤리와 사상A,지구과학ⅡB,영어Ⅰ,과학탐구실험1,영미 문학 읽기B,진로와 직업,언어와 매체A,실용 국어B-1,일본어Ⅱ1-6,영어 회화B,철학,확률과 통계C-1,사회·문화A,미술,경제 수학,지구과학ⅠB,동아시아사,정치와 법C,실용 국어A,중국어Ⅰ1-5,여행지리,스포츠 생활,영어 독해와 작문B,보건,생활과 윤리A,정치와 법A,경제A,한문Ⅱ1-6,고전 읽기,일본어Ⅰ,입학식,기하,고급 수학ⅠA,영미 문학 읽기A,미적분C,한국지리A,물리학ⅠB,일본어Ⅰ2-6,세계지리B,고급 수학ⅠB-1,화학ⅡA,심화 국어B,물리학ⅠA,진로 영어A-2"
서울특별시교육청,한성과학고등학교,서울특별시,특목고,"고급 수학Ⅰ,음악,진로활동,심화 국어,사회문제 탐구,심화 수학Ⅱ,정보,공통수학1,한국사,일반생물학(AP),공통영어1,고급 지구과학,중국어Ⅰ,체육1,공통국어1,스포츠 생활,통합사회1,AP 일반 물리Ι,국제 경제,기숙사자치회장단선거,자율·자치활동,정보과학,심화 영어 독해Ⅰ,AP 미적분학Ⅰ,동아리활동,통합과학1,AP 일반 화학Ι,일본어Ⅰ,고급 생명과학,천문학 세미나,운동과 건강,문학,통합과학2,논술,공통수학2,고급 화학,영어Ⅰ,고급 물리학,자율활동"
서울특별시교육청,한성여자고등학교,서울특별시,일반고,"영어 독해와 작문,사회·문화B,고전과 윤리,음악,인간과 심리,진로활동,심화 국어,미술,사회·문화,세계사,경제 수학,개학식,중국 문화,공통수학1,동아시아사,사회·문화A나,정치와 법,물리학Ⅰ,지구과학Ⅰ,일본어Ⅱ,언어와 매체,여행지리,공통영어1,한국사1,화법과 작문,중국어Ⅰ,확률과 통계,체육1,공통국어1,스포츠 생활,통합사회1,체육 탐구,미술 창작,생활과 과학,한국지리,진로활동H,미적분,지구과학Ⅱ,생활과 한문,자율·자치활동,수학Ⅰ,윤리와 사상,고전 읽기,경제,통합과학1,일본어Ⅰ,진로활동J,화학Ⅰ,물리학Ⅱ,운동과 건강,문학,입학식,화학Ⅱ,기하,영어권 문화,영어Ⅰ,과학탐구실험1,자율활동,생활과 윤리,생명과학Ⅱ,음악 감상과 비평,생명과학Ⅰ,세계지리,가정과학,인공지능 기초,진로와 직업,영미 문학 읽기"
서울특별시교육청,한세사이버보안고등학교,서울특별시,특성화고,"* 클라우드 보안 구현,[보강]확률과 통계,* 가상현실 공간제작,진로활동,공통수학1,프로그래밍(JAVA),입학식 및 시업식,* 머신러닝 기반 데이터 분석,한국사1,공통영어1,확률과 통계,공통국어1,체육1,스포츠 생활,통합사회1,* 네트워크 보안 운영,컴퓨터 네트워크,체육,미적분,* 게임 3D 캐릭터 제작,자율·자치활동,디자인 일반,수학Ⅰ,자료 구조,* 응용SW 기초 기술 활용,* 분석용 데이터 탐색,컴퓨터 시스템 일반,* 클라우드 플랫폼 구축계획 수립,* 가상현실 UI/UX 디자인,통합과학1,일본어Ⅰ,* 게임 3D 배경 제작,* 게임 시스템 기획,* 게임 알고리즘,* 게임 2D 캐릭터 제작,성공적인 직업생활,문학,[보강]자율활동,* L2⦁L3 스위치 구축,* 게임 플랫폼 응용 프로그래밍,프로그래밍,* 게임엔진 응용 프로그래밍,영어Ⅰ,자율활동,* 게임 사전기획"
서울특별시교육청,한양대학교사범대학부속고등학교,서울특별시,자율고,"진로·학업 설계,화학ⅡB,연극,미적분D,진로활동,생명과학ⅡC,스포츠 생활D,영어Ⅱ,영미 문학 읽기F,사회·문화C,공통영어1,한국사1,기하F2,통합사회1,정치와 법J,수학과제 탐구B,물리학ⅠG,영어권 문화A,생명과학ⅠI1,물리학ⅡC,한국지리C,고전 읽기D,동아리활동,수학과제 탐구A2,생명과학ⅠH,기하E,생명과학ⅡA,지역 이해B,지구과학ⅠH,과학과제 연구A,사회문제 탐구F,지역 이해A,화학ⅠK,정치와 법G,자율활동,수학과제 탐구E1,생명과학ⅡD,화학ⅠG2,환경F,경제 수학D,화학ⅠI2,지구과학ⅡE,정치와 법H,수학과제 탐구F,화학ⅠH,사회문제 탐구B,공통수학1,생명과학ⅠJ,경제K,미적분B2,지구과학ⅠI,생활과 과학E,심화 수학Ⅰ,물리학ⅠH,지역 이해C,현대문학 감상C,자율·자치활동,생활과 윤리I,스포츠 생활B,생활과 과학F,심리학E,통합과학1,미적분A,물리학ⅠJ,생활과 윤리K,생명과학ⅠK2,운동과 건강,문학,과학과제 연구D,사회·문화E,기하F1,화학ⅡD,윤리와 사상B,사회문제 탐구C,물리학ⅡB,인공지능과 피지컬컴퓨팅C,지구과학ⅠJ,정보와 디지털 문해력,수학과제 탐구C,데이터과학과 머신러닝D,인공지능과 피지컬컴퓨팅F,지역 이해F,생명과학ⅠG,화학ⅡE,생활과 과학C,사회·문화D,환경A,경제I,수학과제 탐구A1,영미 문학 읽기C,물리학ⅠK,생활과 과학B,생활과 윤리G,생명과학ⅠI2,심화 국어A,공통국어1,체육1,고전 읽기F,데이터과학과 머신러닝A,미적분F,사회문제 탐구E,물리학ⅡE,생명과학ⅡE,수학Ⅰ,윤리와 사상D,생활과 윤리J,철학B,과학과제 연구C,고전과 윤리B,논술F,윤리와 사상E,화학ⅠG1,고전과 윤리A,미적분B1,기하C,화학Ⅱ,세계지리G,영어Ⅰ,고전과 윤리F,과학탐구실험1,고전과 윤리C,생활과 윤리,미술사F,과학과제 연구F,독서,진로와 직업,스포츠 생활A,심화 영어 독해ⅠD,물리학ⅡD,정치와 법I,과학과제 연구E,지구과학ⅡD,고전과 윤리,사회·문화A,미술사B,미술,생명과학ⅠK1,기하D,세계지리I,심화 국어D,환경E,스포츠 생활C,현대문학 감상E,스포츠 생활F,심리학D,화학ⅡF,화학ⅠI1,중국어Ⅰ,확률과 통계,물리학ⅠI1,수학과제 탐구D,동아시아사E,기하A,보건A,보건C,심리학F,사회문제 탐구D,생명과학ⅡF,기하B,미적분E,일본어Ⅰ,화학ⅠJ,심화 국어E,수학과제 탐구E2,영미 문학 읽기D,논술A,미적분C,영미 문학 읽기A,세계사I,생활과 윤리H,세계지리K,화학ⅡA,심화 국어B,과학과제 연구B,물리학ⅠI2"
서울특별시교육청,한영고등학교,서울특별시,일반고,"영어 독해와 작문,철학,고전과 윤리,음악,진로활동,심화 국어,사회문제 탐구,미술,세계사,인공지능 수학,사회·문화,정보,일본 문화,공통수학1,동아시아사,물리학Ⅰ,정치와 법,지구과학Ⅰ,언어와 매체,일본어Ⅱ,여행지리,공통영어1,한국사1,화법과 작문,독일어Ⅱ,확률과 통계,공통국어1,체육1,과학사,통합사회1,스포츠 생활,한국지리,미적분,지구과학Ⅱ,자율·자치활동,융합과학,수학Ⅰ,심화 영어 독해Ⅰ,윤리와 사상,고전 읽기,미술 감상과 비평,실용 경제,경제,통합과학1,일본어Ⅰ,화학Ⅰ,물리학Ⅱ,운동과 건강,문학,기하,화학Ⅱ,영어권 문화,영어Ⅰ,과학탐구실험1,독일어Ⅰ,자율활동,생활과 윤리,생명과학Ⅱ,음악 감상과 비평,생명과학Ⅰ,인공지능 기초,진로와 직업,환경"
서울특별시교육청,한영외국어고등학교,서울특별시,특목고,"중국어 회화Ⅱ,스포츠 문화,심화 영어 회화Ⅰ,전공 기초 중국어,일본어 독해와 작문Ⅰ,음악,진로활동,사회문제 탐구,경제 수학,미술,사회·문화,스페인어권 문화,일본 문화,정보,중국 문화,공통수학1,전공 기초 프랑스어,독일어권 문화,전공 기초 독일어,한국사,독일어 독해와 작문Ⅰ,심화 영어 독해Ⅱ,철학,공통영어1,한국사1,프랑스어권 문화,확률과 통계,공통국어1,스페인어 독해와 작문Ⅰ,프랑스어 독해와 작문Ⅰ,통합사회1,체육 탐구,심화 영어Ⅰ,프랑스어 회화Ⅱ,중국어 독해와 작문Ⅱ,체육,자율·자치활동,융합과학,일본어 독해와 작문Ⅱ,수학Ⅰ,독일어 독해와 작문Ⅱ,동아리활동,통합과학1,[보강]확률과 통계,전공 기초 일본어,일본어 회화Ⅱ,독일어 회화Ⅱ,문학,전공 기초 스페인어,논술,영어권 문화,중국어 독해와 작문Ⅰ,[보강]논술,프랑스어 독해와 작문Ⅱ,[보강]독서,자율활동,독서,세계지리,스페인어 회화Ⅱ,스페인어 독해와 작문Ⅱ"
서울특별시교육청,해성국제컨벤션고등학교,서울특별시,특성화고,"영어 독해와 작문,* 원천징수,음악,진로활동,토익연습일반,관광 영어,미술,* 과자류제품 반죽정형,컴퓨터 그래픽,공통수학1,커뮤니케이션,음악 이론,영어Ⅱ,* 에스프레소 음료제조,회계 정보 처리 시스템,사무 관리,한문Ⅰ,통합과학,한국사1,공통영어1,화법과 작문,MICE 일반,확률과 통계,공통국어1,체육1,* 자금관리,회계 원리,* 커피추출운용,[보강]성공적인 직업생활,* 부가가치세 신고,항공사무일반,관광 중국어,* 전표관리,* 비행 중 서비스,국제 상무,체육,비즈니스 영어,자율·자치활동,금융 일반,미디어 콘텐츠 일반,수학Ⅰ,동아리활동,* 문서작성,관광 일본어,* 과자류제품 재료혼합,기업 자원 통합 관리,일본어,무용과 몸,성공적인 직업생활,운동과 건강,문학,입학식,* 사무자동화 프로그램 활용,* 결산처리,* 승객 탑승 및 이륙전 서비스,연기,제과,기업과 경영,자율활동,항공객실서비스,상업 경제,영상 제작 기초"
서울특별시교육청,해성여자고등학교,서울특별시,일반고,"영어 독해와 작문,드로잉,평면 조형,진로활동,심화 국어,세계사,사회·문화,인공지능 수학,생태와 환경,정보,체육 전공 실기 심화,공통수학1,동아시아사,수학과제 탐구,과학과제 연구,물리학Ⅰ,정치와 법,지구과학Ⅰ,일본어Ⅱ,한국사1,공통영어1,화법과 작문,중국어Ⅰ,확률과 통계,공통국어1,체육1,스포츠 생활,통합사회1,미술 창작,심화 영어Ⅰ,한국지리,중국어Ⅱ,[보강]영어 독해와 작문,미적분,지구과학Ⅱ,수학Ⅰ,윤리와 사상,동아리활동,고전 읽기,경제,통합과학1,현대문학 감상,일본어Ⅰ,화학Ⅰ,미술 전공 실기,물리학Ⅱ,기술·가정,운동과 건강,문학,스포츠 경기 실습,음악 연주,기하,화학Ⅱ,영어권 문화,사회 탐구 방법,영어Ⅰ,과학탐구실험1,진로 영어,생활과 윤리,생명과학Ⅱ,개인·대인 운동,생명과학Ⅰ,세계지리,가정과학,인공지능 기초"
서울특별시교육청,현대고등학교,서울특별시,자율고,"영어 독해와 작문,음악,진로활동,심화 국어,사회문제 탐구,미술,사회·문화,경제 수학,세계사,공통수학1,수학과제 탐구,물리학Ⅰ,정치와 법,지구과학Ⅰ,언어와 매체,일본어Ⅱ,한국사,한국사1,공통영어1,화법과 작문,확률과 통계,공통국어1,체육1,생활과 과학,통합사회1,심화 영어Ⅰ,한국지리,스포츠 생활,스페인어Ⅱ,미적분,지구과학Ⅱ,자율·자치활동,수학Ⅰ,심화 영어 독해Ⅰ,윤리와 사상,고전 읽기,경제,통합과학1,화학Ⅰ,고급 생명과학,일본어,스페인어,물리학Ⅱ,운동과 건강,기하,화학Ⅱ,논술,영어Ⅰ,과학탐구실험1,자율활동,생활과 윤리,교육학,생명과학Ⅱ,생명과학Ⅰ,독서,세계지리"
서울특별시교육청,혜성여자고등학교,서울특별시,일반고,"미적분D,음악,일본어ⅠD,생활과 윤리C,물리학ⅡI,윤리와 사상C,수학과제 탐구A,영어 독해와 작문J,확률과 통계A,화학ⅠB,물리학ⅡJ,사회·문화C,여행지리B,한국사1,공통영어1,통합사회1,일본어ⅡE,철학D,생활과 과학D,생명과학ⅠD,영어 독해와 작문H,고전 읽기A,고전 읽기D,영어 독해와 작문G,정보C,심화 수학ⅠE,중국어ⅡH,일본어ⅠA,생명과학ⅡA,생명과학ⅠA,스포츠 생활E,일본어ⅡG,스포츠 생활H,일본어ⅡB,체육과 진로 탐구I,언어와 매체C,생명과학ⅡI,영어 독해와 작문A,미술 감상과 비평G,화법과 작문F,생활과 과학G,자율활동,한국지리E,영어 독해와 작문C,일본어ⅡJ,미술 이론B,영어 독해와 작문D,언어와 매체I,일본어ⅠE,확률과 통계C,사회·문화B,언어와 매체H,정보,사회문제 탐구B,공통수학1,미술 감상과 비평C,정치와 법B,사회·문화I,언어와 매체F,생활과 과학E,화학ⅠD,화법과 작문G,화학ⅠE,확률과 통계F,심화 영어Ⅰ,생명과학ⅡB,철학J,경제G,스포츠 생활G,생명과학ⅠB,일본어ⅠC,문학 개론E,자율·자치활동,한문ⅡE,영어 독해와 작문I,생활과 윤리I,생활과 과학F,통합과학1,문학 개론B,음악 감상과 비평D,여행지리G,운동과 건강,문학,미술 감상과 비평J,생활과 윤리F,윤리와 사상B,사회문제 탐구C,화법과 작문J,일본어ⅡF,세계지리,인공지능 수학D,음악 감상과 비평J,생명과학ⅠC,영어 독해와 작문F,확률과 통계D,언어와 매체G,여행지리J,사회·문화F,중국어ⅠA,확률과 통계B,화학ⅡH,생활과 과학C,한문,확률과 통계H,생명과학ⅠE,한문ⅡC,생활과 윤리G,생명과학ⅡJ,생활과 과학B,심화 수학ⅠF,화법과 작문D,철학I,철학A,심화 국어A,체육1,공통국어1,화학ⅠC,생활과 과학A,사회문제 탐구E,물리학ⅠE,수학Ⅰ,윤리와 사상D,생활과 윤리J,철학B,윤리와 사상E,생활과 윤리E,미적분B,고전 읽기C,기하C,문학 개론C,생활과 과학H,윤리와 사상A,영어Ⅰ,확률과 통계J,과학탐구실험1,정치와 법D,영어 독해와 작문E,동아시아사G,여행지리H,세계사D,일본어ⅡH,심화 영어 독해ⅠD,스포츠 생활J,일본어ⅠB,언어와 매체D,지구과학ⅡF,철학E,사회·문화A,미술,세계사E,정치와 법C,스포츠 생활C,언어와 매체E,세계사A,지구과학Ⅰ,음악 감상과 비평E,사회·문화J,스포츠 생활F,화법과 작문i,음악 감상과 비평F,사회·문화G,여행지리I,고전 읽기B,영어 독해와 작문B,수학과제 탐구D,미술 이론C,기하A,생활과 윤리A,문학 개론D,화학ⅡJ,사회·문화H,문학 개론A,사회문제 탐구D,윤리와 사상,철학G,여행지리F,경제 수학B,철학H,화학ⅡC,미적분E,동아시아사H,일본어ⅡA,정보H,확률과 통계I,여행지리A,기하,미적분C,물리학ⅠB,생활과 윤리D,사회문제 탐구A,철학C,봉사활동,심화 국어B,물리학ⅠA,확률과 통계E"
서울특별시교육청,혜원여자고등학교,서울특별시,일반고,"심리학,고전과 윤리,진로활동,심화 국어,미술,사회·문화,세계사,일본 문화,정보,공통수학1,동아시아사,수학과제 탐구,과학과제 연구,세계시민,물리학Ⅰ,정치와 법,영어Ⅱ,지구과학Ⅰ,한문Ⅰ,여행지리,공통영어1,한국사1,프랑스어권 문화,확률과 통계,체육1,공통국어1,스포츠 생활,통합사회1,인간 발달,생활과 과학,한국지리,심화 영어Ⅰ,미적분,지구과학Ⅱ,자율·자치활동,융합과학,수학Ⅰ,윤리와 사상,동아리활동,고전 읽기,미술 감상과 비평,통합과학1,현대문학 감상,일본어Ⅰ,화학Ⅰ,물리학Ⅱ,프랑스어Ⅰ,운동과 건강,문학,기하,화학Ⅱ,논술,프로그래밍,영어Ⅰ,과학탐구실험1,진로 영어,자율활동,생활과 윤리,생명과학Ⅱ,음악 감상과 비평,생명과학Ⅰ,독서,세계지리,교육학,진로와 직업,환경,영미 문학 읽기"
서울특별시교육청,혜화여자고등학교,서울특별시,일반고,"심리학,철학,음악,진로활동,사회문제 탐구,심화 국어,미술,사회·문화,세계사,정보,공통수학1,동아시아사,물리학Ⅰ,음악 이론,영어Ⅱ,융합과학 탐구,지구과학Ⅰ,정치와 법,언어와 매체,일본어Ⅱ,여행지리,공통영어1,한국사1,중국어Ⅰ,한문Ⅱ,화법과 작문,공통국어1,체육1,스포츠 생활,통합사회1,체육 탐구,미술 창작,한국지리,확률과 통계,과학사,보건,중국어Ⅱ,미적분,지구과학Ⅱ,자율·자치활동,수학Ⅰ,윤리와 사상,동아리활동,고전 읽기,경제,통합과학1,미술사,일본어Ⅰ,화학Ⅰ,물리학Ⅱ,운동과 건강,문학,음악 연주,화학Ⅱ,기하,영어권 문화,영어Ⅰ,과학탐구실험1,자율활동,생활과 윤리,생명과학Ⅱ,생명과학Ⅰ,세계지리,인공지능 기초,봉사활동"
